dataset,source_system,source_code,source_display,target_system,target_code,target_display,similarity,map_type
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.6,Head and neck medicine,namaste-ayurveda,EF-2.2.1-SM8D,udakamehaH,0.227,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.7,Surgery,namaste-ayurveda,EF-2.2.6-SM8D,SukramehaH,0.400,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.7,Surgery,namaste-ayurveda,EJ-2.5-SM8C,SukrASmarI,0.400,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.7,Surgery,namaste-ayurveda,VD-7,SukrasAraH,0.400,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.8,Toxicology,namaste-ayurveda,EL-9-SN1Y,sUtikArogaH,0.273,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.8,Toxicology,namaste-ayurveda,ED-2,SoNitajanyarogaH,0.250,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.8,Toxicology,namaste-ayurveda,ED-18-SL8Y,SoNitakledaH,0.250,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.9,Geriatrics,namaste-ayurveda,EI-3.1.3,Penila-retas,0.417,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.9,Geriatrics,namaste-ayurveda,SS-2.2,marmarikA,0.400,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.9,Geriatrics,namaste-ayurveda,SM51EB-12,parikartikA,0.364,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.10,Fertility treatment,namaste-ayurveda,SL81ED-7,raktapittam,0.316,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.10,Fertility treatment,namaste-ayurveda,ED-14,SItapittam,0.316,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.10,Fertility treatment,namaste-ayurveda,EI-3.1.3,Penila-retas,0.316,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.11,"Obstetrics, gynecology",namaste-ayurveda,HG-2.3,paittika kAcaH,0.227,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.11,"Obstetrics, gynecology",namaste-ayurveda,HH,bAhya netraroga,0.227,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.4.11,"Obstetrics, gynecology",namaste-ayurveda,Q-12-SQ2Y,rasAtiyogaH,0.227,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.1,Knowledge system or treatise,namaste-ayurveda,SI-1.1,ayoga basti vyApad,0.250,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.1,Knowledge system or treatise,namaste-ayurveda,ACB-30,shvetamUtratvam,0.250,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.1,Knowledge system or treatise,namaste-ayurveda,SI-3.1,anuvAsanAtiyogaH/snehabasti-atiyogaH,0.222,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.2,"Aphorism, summarized knowledge",namaste-ayurveda,ED-18-SL8Y,SoNitakledaH,0.233,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.2,"Aphorism, summarized knowledge",namaste-ayurveda,EM-2.8.22,hiMsArthakonmAdaH,0.233,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.2,"Aphorism, summarized knowledge",namaste-ayurveda,HG-1.9,uparisthita-netradoShaH,0.233,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.3,Branch of knowledge,namaste-ayurveda,GC-4,Ba~jjanakaH/dantaBedaH,0.273,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.3,Branch of knowledge,namaste-ayurveda,EM-2.8.6,gandharvonmAdaH,0.263,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.3,Branch of knowledge,namaste-ayurveda,EM-2.8.7,yakShonmAdaH,0.263,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.4,"Knowledge, discipline",namaste-ayurveda,SK63-HG-4,pittavidagdhadRuShTi/divAndhyam,0.194,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.4,"Knowledge, discipline",namaste-ayurveda,SP62BD-2,medovRuddhiH,0.190,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.4,"Knowledge, discipline",namaste-ayurveda,SR85CC-1,svedavRuddhiH,0.190,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.5,"Understanding, religious knowledge",namaste-ayurveda,ABC-3,medasthitapittakopaH,0.206,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.5,"Understanding, religious knowledge",namaste-ayurveda,ABC-8,snAyusthitapittakopaH,0.206,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.5,"Understanding, religious knowledge",namaste-ayurveda,DB-1,mandAgniH/ agnisAda,0.206,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.6,"Treatise, structurally organized knowledge",namaste-ayurveda,EL-2.27.2,paittika-yonikandaH,0.262,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.6,"Treatise, structurally organized knowledge",namaste-ayurveda,HG-1.9,uparisthita-netradoShaH,0.238,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.6,"Treatise, structurally organized knowledge",namaste-ayurveda,Q-2-SQ2Y,atimAtrAhAraH/AhArAtiyogaH,0.238,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.7,Mandatory injunction,namaste-ayurveda,ED-9.7,antarvidradhiH,0.300,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.7,Mandatory injunction,namaste-ayurveda,SM3G-EI-6.8,antra-vRuddhiH,0.300,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.7,Mandatory injunction,namaste-ayurveda,HF-8-SK7Y,anyatovAtaH,0.300,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.8,Applied knowledge,namaste-ayurveda,ED-18-SL8Y,SoNitakledaH,0.294,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.8,Applied knowledge,namaste-ayurveda,ABB-26,akAlapalitaH (kEvalapitta),0.269,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.8,Applied knowledge,namaste-ayurveda,AAB-10,akShiBedaH (kEvalavAta),0.261,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.9,Qualities of technical writing,namaste-ayurveda,ABB-4,atisvedaH (kEvalapitta),0.267,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.9,Qualities of technical writing,namaste-ayurveda,ABB-39,haritanetraH (kEvalapitta),0.267,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.5.9,Qualities of technical writing,namaste-ayurveda,EI-3.3.1,atipicCila-retas,0.267,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.1,Devices for composition and analysis of technical treatises,namaste-ayurveda,K-2.1.2,picCitaH/pracalitaH/vidalitaH,0.237,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.1,Devices for composition and analysis of technical treatises,namaste-ayurveda,SK-6,Sirovirecananasya-ayogaH/hInayogaH,0.237,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.1,Devices for composition and analysis of technical treatises,namaste-ayurveda,EI-3.6,avasAdi-retas/grathita-retas,0.220,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.2,Extending the scope or inclusiveness of a rule,namaste-ayurveda,EB-11.2,vAtanigrahaja-udAvartaH,0.196,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.2,Extending the scope or inclusiveness of a rule,namaste-ayurveda,PE-6.25.7,lUtAviSha-saptamadina-avasthAviSeShaH,0.196,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.2,Extending the scope or inclusiveness of a rule,namaste-ayurveda,SH-3.14,atisnigdha virecanasya-vyApad,0.196,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.3,Retrospective cross-referencing,namaste-ayurveda,EB-3.6,prativAsara-ajIrNam,0.226,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.3,Retrospective cross-referencing,namaste-ayurveda,EI-3.3.1,atipicCila-retas,0.226,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.3,Retrospective cross-referencing,namaste-ayurveda,EL-2.17-SM9A,prasraMsiNI/prasrAviNI,0.226,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.4,Topic or subject of discussion,namaste-ayurveda,H-11,pittAnugata-dRuShTiH,0.200,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.4,Topic or subject of discussion,namaste-ayurveda,SK54-O-28,prasuptiH,0.200,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.4,Topic or subject of discussion,namaste-ayurveda,SR-4,parihArakAle ati-Asana,0.200,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.5,Prospective cross-referencing,namaste-ayurveda,EB-3.6,prativAsara-ajIrNam,0.241,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.5,Prospective cross-referencing,namaste-ayurveda,EL-2.17-SM9A,prasraMsiNI/prasrAviNI,0.241,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.5,Prospective cross-referencing,namaste-ayurveda,AB-3,pittaroga-ariShTaH,0.207,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.6,Acceptance by not refuting,namaste-ayurveda,SN-1,AScyotana-ayogaH,0.269,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.6,Acceptance by not refuting,namaste-ayurveda,ACB-31,shvetanEtratvam,0.269,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.6,Acceptance by not refuting,namaste-ayurveda,EI-3.1.1,tanu-retas,0.231,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.7,Acceptance of multiple conclusions,namaste-ayurveda,SN-2,AScyotana-atiyogaH,0.235,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.7,Acceptance of multiple conclusions,namaste-ayurveda,SI-2,AsthApana/nirUha basti karma cikitsApacAra,0.214,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.7,Acceptance of multiple conclusions,namaste-ayurveda,SK84-AAB-15,uccaiHSrutiH (kEvalavAta),0.206,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.8,Supporting a proposed hypothesis,namaste-ayurveda,SR56-EI-1,SukravahasrotoduShTiH,0.313,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.8,Supporting a proposed hypothesis,namaste-ayurveda,LH-4.9,SukravahasrotoviddhaH,0.281,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.8,Supporting a proposed hypothesis,namaste-ayurveda,SS23-RD-11,SukravegarodhaH,0.281,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.9,Statement of exception,namaste-ayurveda,ABB-38,SoNitakledaH (kEvalapitta),0.231,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.9,Statement of exception,namaste-ayurveda,ABB-39,haritanetraH (kEvalapitta),0.231,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.9,Statement of exception,namaste-ayurveda,EI-3.1.1,tanu-retas,0.227,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.10,Implied or inferred meaning,namaste-ayurveda,BD,medovaiShamyam,0.259,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.10,Implied or inferred meaning,namaste-ayurveda,EA-5.6,medojasvaraBedaH,0.259,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.10,Implied or inferred meaning,namaste-ayurveda,EE-2.6,medoja-arbudaH,0.259,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.11,Concise statement,namaste-ayurveda,AAC-21SK22,jihvAstamBaH,0.294,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.11,Concise statement,namaste-ayurveda,AAC-32,manyAstamBaH,0.294,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.11,Concise statement,namaste-ayurveda,SM8A-EF-2.3.4,lohitamehaH/raktamehaH,0.273,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.12,Consolidating an opinion by refuting other hypotheses,namaste-ayurveda,ABB-36,lohitagandhAsyatA (kEvalapitta),0.208,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.12,Consolidating an opinion by refuting other hypotheses,namaste-ayurveda,EJ-3.10-SM8Y,mUtragranthiH/raktagranthiH,0.208,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.12,Consolidating an opinion by refuting other hypotheses,namaste-ayurveda,K-2.1.1,kShataH nipAtita-sadyovraNaH,0.208,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.13,Authoritative instruction,namaste-ayurveda,EB-3.7.1,vAtika-visUcikA,0.320,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.13,Authoritative instruction,namaste-ayurveda,ED-6.7.5,asthigatamasUrikA,0.320,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.13,Authoritative instruction,namaste-ayurveda,PA-6,mukhagataviSha/vaktragataviSha,0.300,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.14,Extrapolation,namaste-ayurveda,EB-10.17,mUtraSUlaH,0.385,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.14,Extrapolation,namaste-ayurveda,EI-4.14,SataponakaH,0.385,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.14,Extrapolation,namaste-ayurveda,ST-2,kShArapAna-atiyogaH,0.368,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.15,Definite conclusion,namaste-ayurveda,O-11-SN5Y,irivellikA,0.263,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.15,Definite conclusion,namaste-ayurveda,ABB-39,haritanetraH (kEvalapitta),0.231,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.15,Definite conclusion,namaste-ayurveda,SK-7,Sirovirecananasya-atiyogaH,0.231,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.16,Illustrative statement,namaste-ayurveda,SR-6,parihArakAle ahitaBojanam,0.280,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.16,Illustrative statement,namaste-ayurveda,AAC-27SM83,pratitUnI,0.273,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.16,Illustrative statement,namaste-ayurveda,AAE-3,gudasthitavAtaH,0.273,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.17,"Execution of appropriate action, mandatory instruction",namaste-ayurveda,ED-2.7,tamapraveSaH/tamaH-atidarSanam,0.241,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.17,"Execution of appropriate action, mandatory instruction",namaste-ayurveda,AD-1,vAtapittolbaNa-mandakaPasannipAtaH,0.222,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.17,"Execution of appropriate action, mandatory instruction",namaste-ayurveda,AD-7,SleShmolbaNa-pittamadhya-hInavAtaH,0.222,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.18,Decision based on critical analysis,namaste-ayurveda,EC-3.8.2,pittolbaNasannipAtajvaraH,0.257,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.18,Decision based on critical analysis,namaste-ayurveda,SH-3.15,atirukShasya virecanavyApad,0.257,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.18,Decision based on critical analysis,namaste-ayurveda,SH-4.3,parisrAvaH virecanavyApad,0.257,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.19,"Detailed description, elaboration of statement",namaste-ayurveda,Q-9-SQ2Y,tailasevana-atiyogaH,0.261,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.19,"Detailed description, elaboration of statement",namaste-ayurveda,EC-3.8.4,vAtapittolbaNa-sannipAtajvaraH,0.239,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.19,"Detailed description, elaboration of statement",namaste-ayurveda,PE-1.4.1.1,rAjimat sarpaviSha-prathamaviShavegaH,0.239,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.20,Technical definition,namaste-ayurveda,EI-3.1.3,Penila-retas,0.300,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.20,Technical definition,namaste-ayurveda,EE-4.7,asthijagranthiH,0.250,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.20,Technical definition,namaste-ayurveda,EM-2.8.2,devonmAdaH/devaSatrujuShTonmAdaH,0.250,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.21,Objecting or opposing a proposed hypothesis,namaste-ayurveda,EC-1,rasavahasrotoduShTiH,0.209,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.21,Objecting or opposing a proposed hypothesis,namaste-ayurveda,SR5DEC-4.5,stanyavaha-srotoduShTi,0.209,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.21,Objecting or opposing a proposed hypothesis,namaste-ayurveda,ED-2.12,pUtighrANagandhatA,0.209,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.22,Negating or refuting an opposing viewpoint,namaste-ayurveda,SH-3.13,aBighAtina virecanavyApadaH,0.262,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.22,Negating or refuting an opposing viewpoint,namaste-ayurveda,SG-4.5,gAtragraha vamana vyApada,0.238,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.22,Negating or refuting an opposing viewpoint,namaste-ayurveda,SH-3.14,atisnigdha virecanasya-vyApad,0.238,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.23,Partial description,namaste-ayurveda,SM51EB-12,parikartikA,0.316,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.23,Partial description,namaste-ayurveda,ED-6.6,raktajamasUrikA,0.316,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.23,Partial description,namaste-ayurveda,ED-6.7.2,raktajamasUrikA,0.316,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.24,"Aim, objective",namaste-ayurveda,PE-1.4.1,rAjimat-sarpaviShavega,0.273,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.24,"Aim, objective",namaste-ayurveda,SI-1.4,AdhmAna-bastivyApad,0.263,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.24,"Aim, objective",namaste-ayurveda,PE-1.4.1.4,rAjimat sarpaviSha-caturthaviShavegaH,0.243,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.25,Contextual repetition,namaste-ayurveda,FA-2.3,pittajapalitaH,0.286,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.25,Contextual repetition,namaste-ayurveda,SS51-VA-2,pittaprakRutiH,0.286,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.25,Contextual repetition,namaste-ayurveda,SI-3.1,anuvAsanAtiyogaH/snehabasti-atiyogaH,0.250,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.26,"Union, compounding, a structured sentence (syntax)",namaste-ayurveda,SH-3.14,atisnigdha virecanasya-vyApad,0.220,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.26,"Union, compounding, a structured sentence (syntax)",namaste-ayurveda,SI-1.9,Siro arti basti vyApad,0.220,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.26,"Union, compounding, a structured sentence (syntax)",namaste-ayurveda,AAB-56SP45,pAdasuptatA (kEvalavAta),0.200,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.27,Supply of ellipsis,namaste-ayurveda,ABB-5SM7Y,atRuptiH (kEvalapitta),0.227,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.27,Supply of ellipsis,namaste-ayurveda,ACB-16SM7Y,tRuptiH (kEvala-kapha),0.227,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.27,Supply of ellipsis,namaste-ayurveda,EF-2.2.5-SM8D,SuklamehaH,0.222,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.28,Optional instructions,namaste-ayurveda,EB-3.7.1,vAtika-visUcikA,0.333,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.28,Optional instructions,namaste-ayurveda,SM51EB-12,parikartikA,0.286,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.28,Optional instructions,namaste-ayurveda,ED-6.3,pittajamasUrikA,0.286,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.29,Sequential narration or enumeration,namaste-ayurveda,Q-6-SQ2Y,uShNavIrya-dravyAtiyogaH/Agneya-dravyAtiyogaH,0.267,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.29,Sequential narration or enumeration,namaste-ayurveda,ACB-25,Svetavarcastvam (kEvala-kapha),0.257,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.29,Sequential narration or enumeration,namaste-ayurveda,EF-2.2.8-SM8D,SanairmehaH,0.257,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.30,Implying the opposite meaning,namaste-ayurveda,ABA,doShAvasthA (pitta),0.241,related
who-ayurveda-to-ayurveda,who-ayurveda,ITA-1.6.30,Implying the opposite meaning,namaste-ayurveda,EL-2.27.2,paittika-yonikandaH,0.241,related
