dataset,source_system,source_code,source_display,target_system,target_code,target_display,similarity,map_type
siddha-to-icd11-biomed,namaste-siddha,ABA1.1,Vaḷi Mañcaḷ Nōy,icd11-biomed,761947693,Essential hypertension,0.091,related
siddha-to-icd11-biomed,namaste-siddha,ABA1.2,Kumpa Mañcaḷ Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABB,Aẕal,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABB1.1,Aẕal Mañcaḷ Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABB1.2,Aẕal Aiya Mañcaḷ Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABB1.3,Ūtu Mañcaḷ Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABB1.4,Vaṟaṭṭu Mañcaḷ Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABB1.5,Peru Mañcaḷ Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABB1.6,Aẕaku Mañcaḷ Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABB1.7,Ceṅkamala Mañcaḷ Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABC,Aiyam,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABC1.1,Aiya Mañcaḷ Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABC1.2,Kuṉma Mañcaḷ Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ABD,Mukkuṟṟam,icd11-biomed,1656445230,Asthma,0.111,related
siddha-to-icd11-biomed,namaste-siddha,ABD,Mukkuṟṟam,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,ABD,Mukkuṟṟam,icd11-biomed,40398753,Acute appendicitis,0.056,related
siddha-to-icd11-biomed,namaste-siddha,AC,Maṇṇīral Nōy,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,AC,Maṇṇīral Nōy,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
siddha-to-icd11-biomed,namaste-siddha,AC,Maṇṇīral Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
siddha-to-icd11-biomed,namaste-siddha,ACA,Vaḷi,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,ACA,Vaḷi,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,ACA,Vaḷi,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.050,related
siddha-to-icd11-biomed,namaste-siddha,ACA1.1,Vaḷi Maṇṇīral Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ACB,Aẕal,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ACB1.1,Aẕal Maṇṇīral Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ACC,Aiyam,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ACC1.1,Aiya Maṇṇīral Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ACD,Mukkuṟṟam,icd11-biomed,1656445230,Asthma,0.111,related
siddha-to-icd11-biomed,namaste-siddha,ACD,Mukkuṟṟam,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,ACD,Mukkuṟṟam,icd11-biomed,40398753,Acute appendicitis,0.056,related
siddha-to-icd11-biomed,namaste-siddha,ACD1.1,Mukkuṟṟa Maṇṇīral Nōy,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,AD,Nīr Vēṭkai Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.156,related
siddha-to-icd11-biomed,namaste-siddha,AD,Nīr Vēṭkai Nōy,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,AD,Nīr Vēṭkai Nōy,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,ADA,Vaḷi,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,ADA,Vaḷi,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,ADA,Vaḷi,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.050,related
siddha-to-icd11-biomed,namaste-siddha,ADA1.1,Vaḷi Nīr Vēṭkai Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.156,related
siddha-to-icd11-biomed,namaste-siddha,ADA1.1,Vaḷi Nīr Vēṭkai Nōy,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,ADA1.1,Vaḷi Nīr Vēṭkai Nōy,icd11-biomed,40398753,Acute appendicitis,0.136,related
siddha-to-icd11-biomed,namaste-siddha,ADB,Aẕal,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ADB1.1,Aẕal Nīr Vēṭkai Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.156,related
siddha-to-icd11-biomed,namaste-siddha,ADB1.1,Aẕal Nīr Vēṭkai Nōy,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,ADB1.1,Aẕal Nīr Vēṭkai Nōy,icd11-biomed,40398753,Acute appendicitis,0.143,related
siddha-to-icd11-biomed,namaste-siddha,ADB1.2,Iraca Nīr Vēṭkai Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.188,related
siddha-to-icd11-biomed,namaste-siddha,ADB1.2,Iraca Nīr Vēṭkai Nōy,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.175,related
siddha-to-icd11-biomed,namaste-siddha,ADB1.2,Iraca Nīr Vēṭkai Nōy,icd11-biomed,40398753,Acute appendicitis,0.136,related
siddha-to-icd11-biomed,namaste-siddha,ADC,Aiyam,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,ADC1.1,Aiya Nīr Vēṭkai Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.156,related
siddha-to-icd11-biomed,namaste-siddha,ADC1.1,Aiya Nīr Vēṭkai Nōy,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,ADC1.1,Aiya Nīr Vēṭkai Nōy,icd11-biomed,40398753,Acute appendicitis,0.143,related
siddha-to-icd11-biomed,namaste-siddha,ADC1.2,Ceriyā Nīr Vēṭkai Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.219,related
siddha-to-icd11-biomed,namaste-siddha,ADC1.2,Ceriyā Nīr Vēṭkai Nōy,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.200,related
siddha-to-icd11-biomed,namaste-siddha,ADC1.2,Ceriyā Nīr Vēṭkai Nōy,icd11-biomed,40398753,Acute appendicitis,0.130,related
siddha-to-icd11-biomed,namaste-siddha,ADD,Mukkuṟṟam,icd11-biomed,1656445230,Asthma,0.111,related
siddha-to-icd11-biomed,namaste-siddha,ADD,Mukkuṟṟam,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,ADD,Mukkuṟṟam,icd11-biomed,40398753,Acute appendicitis,0.056,related
siddha-to-icd11-biomed,namaste-siddha,ADD1.1,Mukkuṟṟa Nīr Vēṭkai Nōy,icd11-biomed,40398753,Acute appendicitis,0.160,related
siddha-to-icd11-biomed,namaste-siddha,ADD1.1,Mukkuṟṟa Nīr Vēṭkai Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.156,related
siddha-to-icd11-biomed,namaste-siddha,ADD1.1,Mukkuṟṟa Nīr Vēṭkai Nōy,icd11-biomed,761947693,Essential hypertension,0.120,related
siddha-to-icd11-biomed,namaste-siddha,AE,Ūtal Nōy,icd11-biomed,761947693,Essential hypertension,0.182,related
siddha-to-icd11-biomed,namaste-siddha,AE,Ūtal Nōy,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,AE,Ūtal Nōy,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
siddha-to-icd11-biomed,namaste-siddha,AEA,Vaḷi,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,AEA,Vaḷi,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,AEA,Vaḷi,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.050,related
siddha-to-icd11-biomed,namaste-siddha,AEA1.1,Vaḷi Ūtal Nōy,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,AEA1.1,Vaḷi Ūtal Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
siddha-to-icd11-biomed,namaste-siddha,AEA1.1,Vaḷi Ūtal Nōy,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
siddha-to-icd11-biomed,namaste-siddha,AEB,Aẕal,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,AEB1.1,Aẕal Ūtal Nōy,icd11-biomed,761947693,Essential hypertension,0.182,related
siddha-to-icd11-biomed,namaste-siddha,AEB1.1,Aẕal Ūtal Nōy,icd11-biomed,1656445230,Asthma,0.143,related
siddha-to-icd11-biomed,namaste-siddha,AEB1.1,Aẕal Ūtal Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
siddha-to-icd11-biomed,namaste-siddha,AEC,Aiyam,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,AEC1.1,Aiya Ūtal Nōy,icd11-biomed,1656445230,Asthma,0.143,related
siddha-to-icd11-biomed,namaste-siddha,AEC1.1,Aiya Ūtal Nōy,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,AEC1.1,Aiya Ūtal Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
siddha-to-icd11-biomed,namaste-siddha,AED,Mukkuṟṟam,icd11-biomed,1656445230,Asthma,0.111,related
siddha-to-icd11-biomed,namaste-siddha,AED,Mukkuṟṟam,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,AED,Mukkuṟṟam,icd11-biomed,40398753,Acute appendicitis,0.056,related
siddha-to-icd11-biomed,namaste-siddha,AED1.1,Mukkuṟṟa Ūtal Nōy,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,AED1.1,Mukkuṟṟa Ūtal Nōy,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
siddha-to-icd11-biomed,namaste-siddha,AED1.1,Mukkuṟṟa Ūtal Nōy,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
siddha-to-icd11-biomed,namaste-siddha,B,Tōl Nōykaḷ,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
siddha-to-icd11-biomed,namaste-siddha,B,Tōl Nōykaḷ,icd11-biomed,761947693,Essential hypertension,0.091,related
siddha-to-icd11-biomed,namaste-siddha,B,Tōl Nōykaḷ,icd11-biomed,1656445230,Asthma,0.077,related
siddha-to-icd11-biomed,namaste-siddha,BA,Akki,icd11-biomed,1656445230,Asthma,0.167,related
siddha-to-icd11-biomed,namaste-siddha,BA,Akki,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BA,Akki,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,BAA,Vaḷi,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BAA,Vaḷi,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BAA,Vaḷi,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.050,related
siddha-to-icd11-biomed,namaste-siddha,BAA1.1,Akki,icd11-biomed,1656445230,Asthma,0.167,related
siddha-to-icd11-biomed,namaste-siddha,BAA1.1,Akki,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BAA1.1,Akki,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,BB,Akkuḷ Ericcal Kaṭṭi,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BB,Akkuḷ Ericcal Kaṭṭi,icd11-biomed,40398753,Acute appendicitis,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BB,Akkuḷ Ericcal Kaṭṭi,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
siddha-to-icd11-biomed,namaste-siddha,BBB,Aẕal,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,BBB1.1,Akkuḷ Ericcal Kaṭṭi,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BBB1.1,Akkuḷ Ericcal Kaṭṭi,icd11-biomed,40398753,Acute appendicitis,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BBB1.1,Akkuḷ Ericcal Kaṭṭi,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
siddha-to-icd11-biomed,namaste-siddha,BBB1.2,Akkuḷ Kaṭṭi,icd11-biomed,40398753,Acute appendicitis,0.167,related
siddha-to-icd11-biomed,namaste-siddha,BBB1.2,Akkuḷ Kaṭṭi,icd11-biomed,1656445230,Asthma,0.167,related
siddha-to-icd11-biomed,namaste-siddha,BBB1.2,Akkuḷ Kaṭṭi,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
siddha-to-icd11-biomed,namaste-siddha,BC,Kāl Āṇi,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BC,Kāl Āṇi,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BC,Kāl Āṇi,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,BCA,Vaḷi,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BCA,Vaḷi,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BCA,Vaḷi,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.050,related
siddha-to-icd11-biomed,namaste-siddha,BCA1.1,Kāl Āṇi,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BCA1.1,Kāl Āṇi,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BCA1.1,Kāl Āṇi,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,BD,Kāḷañcakappaṭai,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BD,Kāḷañcakappaṭai,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BD,Kāḷañcakappaṭai,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,BDB,Aẕal,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,BDB1.1,Kāḷañcakappaṭai,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BDB1.1,Kāḷañcakappaṭai,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BDB1.1,Kāḷañcakappaṭai,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,BE,Kāṇākkaṭi,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BE,Kāṇākkaṭi,icd11-biomed,1656445230,Asthma,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BE,Kāṇākkaṭi,icd11-biomed,761947693,Essential hypertension,0.091,related
siddha-to-icd11-biomed,namaste-siddha,BEB,Aẕal,icd11-biomed,915343154,Fever of other or unknown origin,1.000,equivalent
siddha-to-icd11-biomed,namaste-siddha,BEB1.1,Kāṇākkaṭi,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BEB1.1,Kāṇākkaṭi,icd11-biomed,1656445230,Asthma,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BEB1.1,Kāṇākkaṭi,icd11-biomed,761947693,Essential hypertension,0.091,related
siddha-to-icd11-biomed,namaste-siddha,BF,Karappāṉ,icd11-biomed,40398753,Acute appendicitis,0.167,related
siddha-to-icd11-biomed,namaste-siddha,BF,Karappāṉ,icd11-biomed,761947693,Essential hypertension,0.091,related
siddha-to-icd11-biomed,namaste-siddha,BF,Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.075,related
siddha-to-icd11-biomed,namaste-siddha,BFA,Vaḷi,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BFA,Vaḷi,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BFA,Vaḷi,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.050,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.1,Kapāla Karuṅkarappaṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.1,Kapāla Karuṅkarappaṉ,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.1,Kapāla Karuṅkarappaṉ,icd11-biomed,40398753,Acute appendicitis,0.100,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.2,Kaṇṭak Karappāṉ,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.2,Kaṇṭak Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.2,Kaṇṭak Karappāṉ,icd11-biomed,1656445230,Asthma,0.067,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.3,Timirvātak Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.175,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.3,Timirvātak Karappāṉ,icd11-biomed,1656445230,Asthma,0.105,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.3,Timirvātak Karappāṉ,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.4,Vali Kapālak Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.4,Vali Kapālak Karappāṉ,icd11-biomed,40398753,Acute appendicitis,0.095,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.4,Vali Kapālak Karappāṉ,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.5,Vaṟaṭcikkarappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.5,Vaṟaṭcikkarappāṉ,icd11-biomed,761947693,Essential hypertension,0.091,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.5,Vaṟaṭcikkarappāṉ,icd11-biomed,1656445230,Asthma,0.063,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.6,Vātak Karappāṉ,icd11-biomed,761947693,Essential hypertension,0.182,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.6,Vātak Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BFA1.6,Vātak Karappāṉ,icd11-biomed,1656445230,Asthma,0.143,related
siddha-to-icd11-biomed,namaste-siddha,BFB,Azhal,icd11-biomed,1656445230,Asthma,0.333,related
siddha-to-icd11-biomed,namaste-siddha,BFB,Azhal,icd11-biomed,40398753,Acute appendicitis,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BFB,Azhal,icd11-biomed,761947693,Essential hypertension,0.091,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.1,Akki Kātu Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.200,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.1,Akki Kātu Karappāṉ,icd11-biomed,1656445230,Asthma,0.167,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.1,Akki Kātu Karappāṉ,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.2,Aẕal Kapālak Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.2,Aẕal Kapālak Karappāṉ,icd11-biomed,40398753,Acute appendicitis,0.143,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.2,Aẕal Kapālak Karappāṉ,icd11-biomed,1656445230,Asthma,0.095,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.3,Aẕukaṇṇi Kātu Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.200,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.3,Aẕukaṇṇi Kātu Karappāṉ,icd11-biomed,40398753,Acute appendicitis,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.3,Aẕukaṇṇi Kātu Karappāṉ,icd11-biomed,1656445230,Asthma,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.5,koḷḷIkkarappāṉn,icd11-biomed,761947693,Essential hypertension,0.136,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.5,koḷḷIkkarappāṉn,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.5,koḷḷIkkarappāṉn,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.6,Pokki Kātu Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.200,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.6,Pokki Kātu Karappāṉ,icd11-biomed,1656445230,Asthma,0.105,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.6,Pokki Kātu Karappāṉ,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.7,Coṟi Kātu Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.225,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.7,Coṟi Kātu Karappāṉ,icd11-biomed,1656445230,Asthma,0.111,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.7,Coṟi Kātu Karappāṉ,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
siddha-to-icd11-biomed,namaste-siddha,BFB1.8,Veṭi Kātu Karappāṉ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.225,related
