dataset,source_system,source_code,source_display,target_system,target_code,target_display,similarity,map_type
unani-to-icd11-biomed,namaste-unani,A-16,Hadhayān,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-17,Ḥumq,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-18,Ru‘ūnat,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-19,Mālankhūliyā,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-19.1,Mālankhūliyā Damawī,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-19.2,Mālankhūliyā Balghamī,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-19.3,Mālankhūliyā Ṣafrāwī,icd11-biomed,761947693,Essential hypertension,0.136,related
unani-to-icd11-biomed,namaste-unani,A-19.3,Mālankhūliyā Ṣafrāwī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
unani-to-icd11-biomed,namaste-unani,A-19.3,Mālankhūliyā Ṣafrāwī,icd11-biomed,1656445230,Asthma,0.100,related
unani-to-icd11-biomed,namaste-unani,A-19.4,Mālankhūliyā Sawdāwī,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-19.5,Quṭrub/ ‘Illa al-Dhi’b/ Junūn Dhi’bī,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-19.6,Mālankhūliya Marāqī/ Nafkh Marāqī/ Marāqiyya/ ‘Illat Nāfikha/Sharsūfiya,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-20,Junūn/ Waswās,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-21,Māniyā/ Junūn Saba‘ī,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-22,Dā’ al-Kalb,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-23,Ṣubārā,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-24,‘Ishq,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-25,Sadr-o-Duwār,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-25.1,Sadr-o-Duwār Dimāghī Damawī,icd11-biomed,761947693,Essential hypertension,1.000,equivalent
unani-to-icd11-biomed,namaste-unani,A-25.2,Sadr-o-Duwār Dimāghī Balghamī,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
unani-to-icd11-biomed,namaste-unani,A-25.2,Sadr-o-Duwār Dimāghī Balghamī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
unani-to-icd11-biomed,namaste-unani,A-25.2,Sadr-o-Duwār Dimāghī Balghamī,icd11-biomed,40398753,Acute appendicitis,0.069,related
unani-to-icd11-biomed,namaste-unani,A-25.3,Sadr-o-Duwār Dimāghī Ṣafrāwī,icd11-biomed,915343154,Fever of other or unknown origin,0.156,related
unani-to-icd11-biomed,namaste-unani,A-25.3,Sadr-o-Duwār Dimāghī Ṣafrāwī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
unani-to-icd11-biomed,namaste-unani,A-25.3,Sadr-o-Duwār Dimāghī Ṣafrāwī,icd11-biomed,40398753,Acute appendicitis,0.071,related
unani-to-icd11-biomed,namaste-unani,A-25.4,Sadr-o-Duwār Dimāghī Sawdāwī,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
unani-to-icd11-biomed,namaste-unani,A-25.4,Sadr-o-Duwār Dimāghī Sawdāwī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
unani-to-icd11-biomed,namaste-unani,A-25.4,Sadr-o-Duwār Dimāghī Sawdāwī,icd11-biomed,40398753,Acute appendicitis,0.071,related
unani-to-icd11-biomed,namaste-unani,A-25.5,Sadr-o-Duwār Shirkī,icd11-biomed,915343154,Fever of other or unknown origin,0.156,related
unani-to-icd11-biomed,namaste-unani,A-25.5,Sadr-o-Duwār Shirkī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
unani-to-icd11-biomed,namaste-unani,A-25.5,Sadr-o-Duwār Shirkī,icd11-biomed,40398753,Acute appendicitis,0.053,related
unani-to-icd11-biomed,namaste-unani,A-26,Lawā-o-Fayḥadhaj/ Bījīdhaq/ Al-Lawā,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-26,Lawā-o-Fayḥadhaj/ Bījīdhaq/ Al-Lawā,icd11-biomed,915343154,Fever of other or unknown origin,0.083,related
unani-to-icd11-biomed,namaste-unani,A-26,Lawā-o-Fayḥadhaj/ Bījīdhaq/ Al-Lawā,icd11-biomed,761947693,Essential hypertension,0.083,related
unani-to-icd11-biomed,namaste-unani,A-27,Kābūs/ Al-Khāniq/ Al-Jāthūm wa’l Nīdlān/ Khānūq/ Ḍāghūṭ,icd11-biomed,915343154,Fever of other or unknown origin,0.164,related
unani-to-icd11-biomed,namaste-unani,A-27,Kābūs/ Al-Khāniq/ Al-Jāthūm wa’l Nīdlān/ Khānūq/ Ḍāghūṭ,icd11-biomed,761947693,Essential hypertension,0.127,related
unani-to-icd11-biomed,namaste-unani,A-27,Kābūs/ Al-Khāniq/ Al-Jāthūm wa’l Nīdlān/ Khānūq/ Ḍāghūṭ,icd11-biomed,40398753,Acute appendicitis,0.091,related
unani-to-icd11-biomed,namaste-unani,A-27.1,Kābūs Damawī,icd11-biomed,1656445230,Asthma,0.250,related
unani-to-icd11-biomed,namaste-unani,A-27.1,Kābūs Damawī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-27.1,Kābūs Damawī,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
unani-to-icd11-biomed,namaste-unani,A-27.2,Kābūs Balghamī,icd11-biomed,1656445230,Asthma,0.214,related
unani-to-icd11-biomed,namaste-unani,A-27.2,Kābūs Balghamī,icd11-biomed,761947693,Essential hypertension,0.136,related
unani-to-icd11-biomed,namaste-unani,A-27.2,Kābūs Balghamī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-27.3,Kābūs Bārid,icd11-biomed,761947693,Essential hypertension,0.136,related
unani-to-icd11-biomed,namaste-unani,A-27.3,Kābūs Bārid,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
unani-to-icd11-biomed,namaste-unani,A-27.3,Kābūs Bārid,icd11-biomed,40398753,Acute appendicitis,0.111,related
unani-to-icd11-biomed,namaste-unani,A-28,Ṣar‘,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28,Ṣar‘,icd11-biomed,40398753,Acute appendicitis,0.056,related
unani-to-icd11-biomed,namaste-unani,A-28,Ṣar‘,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.050,related
unani-to-icd11-biomed,namaste-unani,A-28.1,Ṣar‘ Dimāghī Sawdāwī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
unani-to-icd11-biomed,namaste-unani,A-28.1,Ṣar‘ Dimāghī Sawdāwī,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
unani-to-icd11-biomed,namaste-unani,A-28.1,Ṣar‘ Dimāghī Sawdāwī,icd11-biomed,1656445230,Asthma,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.2,Ṣar‘ Dimāghī Aṣlī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
unani-to-icd11-biomed,namaste-unani,A-28.2,Ṣar‘ Dimāghī Aṣlī,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
unani-to-icd11-biomed,namaste-unani,A-28.2,Ṣar‘ Dimāghī Aṣlī,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28.3,Ṣar‘ Shirkī,icd11-biomed,915343154,Fever of other or unknown origin,0.156,related
unani-to-icd11-biomed,namaste-unani,A-28.3,Ṣar‘ Shirkī,icd11-biomed,40398753,Acute appendicitis,0.111,related
unani-to-icd11-biomed,namaste-unani,A-28.3,Ṣar‘ Shirkī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.4,Ṣar‘ Las‘ī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
unani-to-icd11-biomed,namaste-unani,A-28.4,Ṣar‘ Las‘ī,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28.4,Ṣar‘ Las‘ī,icd11-biomed,1656445230,Asthma,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28.5,Ṣar‘ al-Aṭfāl,icd11-biomed,761947693,Essential hypertension,0.136,related
unani-to-icd11-biomed,namaste-unani,A-28.5,Ṣar‘ al-Aṭfāl,icd11-biomed,40398753,Acute appendicitis,0.111,related
unani-to-icd11-biomed,namaste-unani,A-28.5,Ṣar‘ al-Aṭfāl,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.6,Ṣar‘ Badanī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
unani-to-icd11-biomed,namaste-unani,A-28.6,Ṣar‘ Badanī,icd11-biomed,40398753,Acute appendicitis,0.111,related
unani-to-icd11-biomed,namaste-unani,A-28.6,Ṣar‘ Badanī,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
unani-to-icd11-biomed,namaste-unani,A-28.7,Ṣar‘ Aṭrāfī,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
unani-to-icd11-biomed,namaste-unani,A-28.7,Ṣar‘ Aṭrāfī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.7,Ṣar‘ Aṭrāfī,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28.8,Ṣar‘ Raḥimī,icd11-biomed,1656445230,Asthma,0.154,related
unani-to-icd11-biomed,namaste-unani,A-28.8,Ṣar‘ Raḥimī,icd11-biomed,761947693,Essential hypertension,0.136,related
unani-to-icd11-biomed,namaste-unani,A-28.8,Ṣar‘ Raḥimī,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
unani-to-icd11-biomed,namaste-unani,A-28.9,Ṣar‘ Khababī,icd11-biomed,1656445230,Asthma,0.154,related
unani-to-icd11-biomed,namaste-unani,A-28.9,Ṣar‘ Khababī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.9,Ṣar‘ Khababī,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
unani-to-icd11-biomed,namaste-unani,A-28.10,Ṣar‘ Khafīf,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.10,Ṣar‘ Khafīf,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
unani-to-icd11-biomed,namaste-unani,A-28.10,Ṣar‘ Khafīf,icd11-biomed,1656445230,Asthma,0.083,related
unani-to-icd11-biomed,namaste-unani,A-28.11,Ṣar‘ Shadīd,icd11-biomed,40398753,Acute appendicitis,0.111,related
unani-to-icd11-biomed,namaste-unani,A-28.11,Ṣar‘ Shadīd,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.11,Ṣar‘ Shadīd,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
unani-to-icd11-biomed,namaste-unani,A-28.12,Ṣar‘ Ḍarbī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.12,Ṣar‘ Ḍarbī,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
unani-to-icd11-biomed,namaste-unani,A-28.12,Ṣar‘ Ḍarbī,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28.13,Ṣar‘ Qalbī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.13,Ṣar‘ Qalbī,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28.13,Ṣar‘ Qalbī,icd11-biomed,1656445230,Asthma,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28.14,Ṣar‘ Laylī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.14,Ṣar‘ Laylī,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28.14,Ṣar‘ Laylī,icd11-biomed,1656445230,Asthma,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28.15,Ṣar‘ Marāqī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
unani-to-icd11-biomed,namaste-unani,A-28.15,Ṣar‘ Marāqī,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
unani-to-icd11-biomed,namaste-unani,A-28.15,Ṣar‘ Marāqī,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-28.16,Ṣar‘ Nahārī,icd11-biomed,761947693,Essential hypertension,0.136,related
unani-to-icd11-biomed,namaste-unani,A-28.16,Ṣar‘ Nahārī,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
unani-to-icd11-biomed,namaste-unani,A-28.16,Ṣar‘ Nahārī,icd11-biomed,1656445230,Asthma,0.083,related
unani-to-icd11-biomed,namaste-unani,A-28.17,Ṣar‘ Shirkī Mi‘dī,icd11-biomed,915343154,Fever of other or unknown origin,0.219,related
unani-to-icd11-biomed,namaste-unani,A-28.17,Ṣar‘ Shirkī Mi‘dī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
unani-to-icd11-biomed,namaste-unani,A-28.17,Ṣar‘ Shirkī Mi‘dī,icd11-biomed,40398753,Acute appendicitis,0.111,related
unani-to-icd11-biomed,namaste-unani,A-28.18,Ṣar‘ Ḥissī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
unani-to-icd11-biomed,namaste-unani,A-28.18,Ṣar‘ Ḥissī,icd11-biomed,40398753,Acute appendicitis,0.111,related
unani-to-icd11-biomed,namaste-unani,A-28.18,Ṣar‘ Ḥissī,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
unani-to-icd11-biomed,namaste-unani,A-29,Sakta,icd11-biomed,1656445230,Asthma,0.167,related
unani-to-icd11-biomed,namaste-unani,A-29,Sakta,icd11-biomed,40398753,Acute appendicitis,0.111,related
unani-to-icd11-biomed,namaste-unani,A-29,Sakta,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-29.1,Sakta Damwiyya,icd11-biomed,1656445230,Asthma,0.214,related
unani-to-icd11-biomed,namaste-unani,A-29.1,Sakta Damwiyya,icd11-biomed,40398753,Acute appendicitis,0.167,related
unani-to-icd11-biomed,namaste-unani,A-29.1,Sakta Damwiyya,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
unani-to-icd11-biomed,namaste-unani,A-29.2,Sakta Balghamiyya,icd11-biomed,1656445230,Asthma,0.235,related
unani-to-icd11-biomed,namaste-unani,A-29.2,Sakta Balghamiyya,icd11-biomed,40398753,Acute appendicitis,0.167,related
unani-to-icd11-biomed,namaste-unani,A-29.2,Sakta Balghamiyya,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
unani-to-icd11-biomed,namaste-unani,A-29.3,Sakta Sawdāwiyya,icd11-biomed,40398753,Acute appendicitis,0.222,related
unani-to-icd11-biomed,namaste-unani,A-29.3,Sakta Sawdāwiyya,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
unani-to-icd11-biomed,namaste-unani,A-29.3,Sakta Sawdāwiyya,icd11-biomed,761947693,Essential hypertension,0.136,related
unani-to-icd11-biomed,namaste-unani,A-29.4,Sakta Iḥtiqāniyya,icd11-biomed,761947693,Essential hypertension,0.182,related
unani-to-icd11-biomed,namaste-unani,A-29.4,Sakta Iḥtiqāniyya,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.175,related
unani-to-icd11-biomed,namaste-unani,A-29.4,Sakta Iḥtiqāniyya,icd11-biomed,40398753,Acute appendicitis,0.167,related
unani-to-icd11-biomed,namaste-unani,A-29.5,Sakta Jildiyya,icd11-biomed,40398753,Acute appendicitis,0.222,related
unani-to-icd11-biomed,namaste-unani,A-29.5,Sakta Jildiyya,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.175,related
unani-to-icd11-biomed,namaste-unani,A-29.5,Sakta Jildiyya,icd11-biomed,1656445230,Asthma,0.143,related
unani-to-icd11-biomed,namaste-unani,A-29.6,Sakta Ri’wiyya,icd11-biomed,40398753,Acute appendicitis,0.167,related
unani-to-icd11-biomed,namaste-unani,A-29.6,Sakta Ri’wiyya,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
unani-to-icd11-biomed,namaste-unani,A-29.6,Sakta Ri’wiyya,icd11-biomed,1656445230,Asthma,0.143,related
unani-to-icd11-biomed,namaste-unani,A-29.7,Sakta Suddiyya,icd11-biomed,40398753,Acute appendicitis,0.222,related
unani-to-icd11-biomed,namaste-unani,A-29.7,Sakta Suddiyya,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.175,related
unani-to-icd11-biomed,namaste-unani,A-29.7,Sakta Suddiyya,icd11-biomed,1656445230,Asthma,0.143,related
unani-to-icd11-biomed,namaste-unani,A-29.8,Sakta Ḍarbiyya,icd11-biomed,761947693,Essential hypertension,0.182,related
unani-to-icd11-biomed,namaste-unani,A-29.8,Sakta Ḍarbiyya,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.175,related
unani-to-icd11-biomed,namaste-unani,A-29.8,Sakta Ḍarbiyya,icd11-biomed,40398753,Acute appendicitis,0.167,related
unani-to-icd11-biomed,namaste-unani,A-29.9,Sakta Mawlūdiyya,icd11-biomed,40398753,Acute appendicitis,0.222,related
unani-to-icd11-biomed,namaste-unani,A-29.9,Sakta Mawlūdiyya,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.175,related
unani-to-icd11-biomed,namaste-unani,A-29.9,Sakta Mawlūdiyya,icd11-biomed,761947693,Essential hypertension,0.136,related
unani-to-icd11-biomed,namaste-unani,A-30,Jumūd/ Shukhūṣ/ Ākhidha/Mudrika/ Qāṭūkhaṣ,icd11-biomed,40398753,Acute appendicitis,0.136,related
unani-to-icd11-biomed,namaste-unani,A-30,Jumūd/ Shukhūṣ/ Ākhidha/Mudrika/ Qāṭūkhaṣ,icd11-biomed,915343154,Fever of other or unknown origin,0.114,related
unani-to-icd11-biomed,namaste-unani,A-30,Jumūd/ Shukhūṣ/ Ākhidha/Mudrika/ Qāṭūkhaṣ,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.091,related
unani-to-icd11-biomed,namaste-unani,A-31,Istirkhā’,icd11-biomed,1656445230,Asthma,0.333,related
unani-to-icd11-biomed,namaste-unani,A-31,Istirkhā’,icd11-biomed,761947693,Essential hypertension,0.182,related
unani-to-icd11-biomed,namaste-unani,A-31,Istirkhā’,icd11-biomed,40398753,Acute appendicitis,0.111,related
unani-to-icd11-biomed,namaste-unani,A-32,Fālij,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-32,Fālij,icd11-biomed,915343154,Fever of other or unknown origin,0.063,related
unani-to-icd11-biomed,namaste-unani,A-32,Fālij,icd11-biomed,40398753,Acute appendicitis,0.056,related
unani-to-icd11-biomed,namaste-unani,A-32.1,Fālij Wabā’ī,icd11-biomed,761947693,Essential hypertension,0.091,related
unani-to-icd11-biomed,namaste-unani,A-32.1,Fālij Wabā’ī,icd11-biomed,1656445230,Asthma,0.083,related
unani-to-icd11-biomed,namaste-unani,A-32.1,Fālij Wabā’ī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.075,related
unani-to-icd11-biomed,namaste-unani,A-33,Tashannuj,icd11-biomed,761947693,Essential hypertension,0.136,related
unani-to-icd11-biomed,namaste-unani,A-33,Tashannuj,icd11-biomed,40398753,Acute appendicitis,0.111,related
unani-to-icd11-biomed,namaste-unani,A-33,Tashannuj,icd11-biomed,1656445230,Asthma,0.111,related
unani-to-icd11-biomed,namaste-unani,A-33.1,Tashannuj Māddī/ Tashannuj Raṭb/ Tashannuj Imtilā’ī,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.173,related
unani-to-icd11-biomed,namaste-unani,A-33.1,Tashannuj Māddī/ Tashannuj Raṭb/ Tashannuj Imtilā’ī,icd11-biomed,915343154,Fever of other or unknown origin,0.154,related
unani-to-icd11-biomed,namaste-unani,A-33.1,Tashannuj Māddī/ Tashannuj Raṭb/ Tashannuj Imtilā’ī,icd11-biomed,40398753,Acute appendicitis,0.135,related
unani-to-icd11-biomed,namaste-unani,A-33.2,Tashannuj Yubsī/ Tashannuj Istifrāghī,icd11-biomed,40398753,Acute appendicitis,0.162,related
