dataset,source_system,source_code,source_display,target_system,target_code,target_display,similarity,map_type
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-5SP0Y,asthipraBedaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.175,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP00AAC-6,asthiSoShaH,icd11-biomed,1656445230,Asthma,0.364,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP00AAC-6,asthiSoShaH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP00AAC-6,asthiSoShaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP15AAC-8,avabAhukaH,icd11-biomed,1656445230,Asthma,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP15AAC-8,avabAhukaH,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP15AAC-8,avabAhukaH,icd11-biomed,761947693,Essential hypertension,0.091,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-9.1,UrustamBa-pUrvarUpam,icd11-biomed,40398753,Acute appendicitis,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-9.1,UrustamBa-pUrvarUpam,icd11-biomed,1656445230,Asthma,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-9.1,UrustamBa-pUrvarUpam,icd11-biomed,761947693,Essential hypertension,0.182,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-9.2SK55,asAdhya-UrustamBaH,icd11-biomed,1656445230,Asthma,0.278,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-9.2SK55,asAdhya-UrustamBaH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-9.2SK55,asAdhya-UrustamBaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-10SP2Y-,aMsaSoShaH,icd11-biomed,1656445230,Asthma,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-10SP2Y-,aMsaSoShaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-10SP2Y-,aMsaSoShaH,icd11-biomed,761947693,Essential hypertension,0.091,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK30AAC-11,AkShepakaH,icd11-biomed,1656445230,Asthma,0.300,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK30AAC-11,AkShepakaH,icd11-biomed,40398753,Acute appendicitis,0.167,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK30AAC-11,AkShepakaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SM31AAC-12,AdhmAnam,icd11-biomed,1656445230,Asthma,0.375,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SM31AAC-12,AdhmAnam,icd11-biomed,40398753,Acute appendicitis,0.111,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SM31AAC-12,AdhmAnam,icd11-biomed,761947693,Essential hypertension,0.091,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-12.1SM31,pratyAdhmAnaH/pratyAnAhaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.175,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-12.1SM31,pratyAdhmAnaH/pratyAnAhaH,icd11-biomed,1656445230,Asthma,0.160,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-12.1SM31,pratyAdhmAnaH/pratyAnAhaH,icd11-biomed,40398753,Acute appendicitis,0.120,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-13SK30,bahirAyAmaH/bAhyAyAmaH/dhanuHstamBaH,icd11-biomed,761947693,Essential hypertension,0.139,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-13SK30,bahirAyAmaH/bAhyAyAmaH/dhanuHstamBaH,icd11-biomed,1656445230,Asthma,0.139,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-13SK30,bahirAyAmaH/bAhyAyAmaH/dhanuHstamBaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-13.1SK30,asAdhyadhanuShkaMpa,icd11-biomed,1656445230,Asthma,0.158,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-13.1SK30,asAdhyadhanuShkaMpa,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-13.1SK30,asAdhyadhanuShkaMpa,icd11-biomed,40398753,Acute appendicitis,0.105,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-16SK5Y,kalAyakha~jjaH,icd11-biomed,1656445230,Asthma,0.214,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-16SK5Y,kalAyakha~jjaH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-16SK5Y,kalAyakha~jjaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.075,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-17SP10,kroShTukaSIrShaH,icd11-biomed,915343154,Fever of other or unknown origin,0.188,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-17SP10,kroShTukaSIrShaH,icd11-biomed,1656445230,Asthma,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-17SP10,kroShTukaSIrShaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-18SK2Y,kha~jjaH/kha~jjatvam,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-18SK2Y,kha~jjaH/kha~jjatvam,icd11-biomed,40398753,Acute appendicitis,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-18SK2Y,kha~jjaH/kha~jjatvam,icd11-biomed,1656445230,Asthma,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP20AAC-19,khallI,icd11-biomed,761947693,Essential hypertension,0.091,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP20AAC-19,khallI,icd11-biomed,40398753,Acute appendicitis,0.056,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP20AAC-19,khallI,icd11-biomed,915343154,Fever of other or unknown origin,0.031,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP41AAC-20,gRudhrasI,icd11-biomed,1656445230,Asthma,0.222,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP41AAC-20,gRudhrasI,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SP41AAC-20,gRudhrasI,icd11-biomed,40398753,Acute appendicitis,0.111,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-20.1,vAtikagRudhrasI,icd11-biomed,1656445230,Asthma,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-20.1,vAtikagRudhrasI,icd11-biomed,761947693,Essential hypertension,0.182,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-20.1,vAtikagRudhrasI,icd11-biomed,40398753,Acute appendicitis,0.167,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-21SK22,jihvAstamBaH,icd11-biomed,1656445230,Asthma,0.417,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-21SK22,jihvAstamBaH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-21SK22,jihvAstamBaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SM83AAC-22,tUnI,icd11-biomed,1656445230,Asthma,0.167,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SM83AAC-22,tUnI,icd11-biomed,40398753,Acute appendicitis,0.111,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SM83AAC-22,tUnI,icd11-biomed,761947693,Essential hypertension,0.091,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-239SK30,daNDApatAnakaH,icd11-biomed,1656445230,Asthma,0.214,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-239SK30,daNDApatAnakaH,icd11-biomed,761947693,Essential hypertension,0.182,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-239SK30,daNDApatAnakaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK22AAC-24,pakShAghAta/pakShavadhaH,icd11-biomed,1656445230,Asthma,0.167,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK22AAC-24,pakShAghAta/pakShavadhaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK22AAC-24,pakShAghAta/pakShavadhaH,icd11-biomed,40398753,Acute appendicitis,0.083,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-24.1,kaPAnvitapakShAghAtaH,icd11-biomed,1656445230,Asthma,0.190,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-24.1,kaPAnvitapakShAghAtaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-24.1,kaPAnvitapakShAghAtaH,icd11-biomed,40398753,Acute appendicitis,0.143,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-24.3,bAla-pakShAghAtaH,icd11-biomed,1656445230,Asthma,0.176,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-24.3,bAla-pakShAghAtaH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-24.3,bAla-pakShAghAtaH,icd11-biomed,40398753,Acute appendicitis,0.111,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-25SP9Y,pAdadAhaH,icd11-biomed,1656445230,Asthma,0.222,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-25SP9Y,pAdadAhaH,icd11-biomed,40398753,Acute appendicitis,0.111,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-25SP9Y,pAdadAhaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-26SP9Y,pAdaharShaH,icd11-biomed,1656445230,Asthma,0.273,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-26SP9Y,pAdaharShaH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-26SP9Y,pAdaharShaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-27SM83,pratitUnI,icd11-biomed,761947693,Essential hypertension,0.182,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-27SM83,pratitUnI,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-27SM83,pratitUnI,icd11-biomed,40398753,Acute appendicitis,0.111,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-28,pratyaShThIlA,icd11-biomed,1656445230,Asthma,0.154,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-28,pratyaShThIlA,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-28,pratyaShThIlA,icd11-biomed,40398753,Acute appendicitis,0.111,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-29,vraNAyAmaH,icd11-biomed,1656445230,Asthma,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-29,vraNAyAmaH,icd11-biomed,761947693,Essential hypertension,0.091,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-29,vraNAyAmaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.075,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK21AAC-30,pa~gguH,icd11-biomed,40398753,Acute appendicitis,0.056,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK21AAC-30,pa~gguH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.050,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK21AAC-30,pa~gguH,icd11-biomed,761947693,Essential hypertension,0.045,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SL21AAC-31,minminaH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SL21AAC-31,minminaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SL21AAC-31,minminaH,icd11-biomed,1656445230,Asthma,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-32,manyAstamBaH,icd11-biomed,1656445230,Asthma,0.417,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-32,manyAstamBaH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-32,manyAstamBaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SL07AAC-33,mUkatvam,icd11-biomed,1656445230,Asthma,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SL07AAC-33,mUkatvam,icd11-biomed,761947693,Essential hypertension,0.091,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SL07AAC-33,mUkatvam,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.075,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK51AAC-35,viSvAcI,icd11-biomed,40398753,Acute appendicitis,0.056,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK51AAC-35,viSvAcI,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.050,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK51AAC-35,viSvAcI,icd11-biomed,761947693,Essential hypertension,0.045,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK52AAC-36,kampaH/vepathuH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK52AAC-36,kampaH/vepathuH,icd11-biomed,1656445230,Asthma,0.133,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SK52AAC-36,kampaH/vepathuH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-37,SirograhaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-37,SirograhaH,icd11-biomed,1656445230,Asthma,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-37,SirograhaH,icd11-biomed,915343154,Fever of other or unknown origin,0.094,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-39SL7Y,sirAgrahaH,icd11-biomed,1656445230,Asthma,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-39SL7Y,sirAgrahaH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-39SL7Y,sirAgrahaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-40SK5Y,hanugrahaH/hanusraMsa,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-40SK5Y,hanugrahaH/hanusraMsa,icd11-biomed,40398753,Acute appendicitis,0.143,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAC-40SK5Y,hanugrahaH/hanusraMsa,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAD-1,anyonyAvaraNaH/paraspara-AvaraNaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.225,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAD-1,anyonyAvaraNaH/paraspara-AvaraNaH,icd11-biomed,40398753,Acute appendicitis,0.121,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AAD-1,anyonyAvaraNaH/paraspara-AvaraNaH,icd11-biomed,761947693,Essential hypertension,0.121,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AC,SleShmavikAraH,icd11-biomed,1656445230,Asthma,0.214,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AC,SleShmavikAraH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AC,SleShmavikAraH,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1BACA-1,kaPasa~jcayaH,icd11-biomed,1656445230,Asthma,0.154,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1BACA-1,kaPasa~jcayaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1BACA-1,kaPasa~jcayaH,icd11-biomed,40398753,Acute appendicitis,0.111,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1CACA-2,kaPavRuddhiH,icd11-biomed,40398753,Acute appendicitis,0.167,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1CACA-2,kaPavRuddhiH,icd11-biomed,761947693,Essential hypertension,0.091,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1CACA-2,kaPavRuddhiH,icd11-biomed,1656445230,Asthma,0.083,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1AACA-2.1,kaPaprakopaH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1AACA-2.1,kaPaprakopaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1AACA-2.1,kaPaprakopaH,icd11-biomed,40398753,Acute appendicitis,0.111,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1DACA-3,kaPaprasaraH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1DACA-3,kaPaprasaraH,icd11-biomed,761947693,Essential hypertension,0.136,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1DACA-3,kaPaprasaraH,icd11-biomed,40398753,Acute appendicitis,0.111,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1EACA-4,kaPakShayaH,icd11-biomed,1656445230,Asthma,0.182,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1EACA-4,kaPakShayaH,icd11-biomed,761947693,Essential hypertension,0.091,related
ayurveda-to-icd11-biomed,namaste-ayurveda,SR1EACA-4,kaPakShayaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.075,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACB,nAnAtmaja-SleShmavikAraH,icd11-biomed,40398753,Acute appendicitis,0.208,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACB,nAnAtmaja-SleShmavikAraH,icd11-biomed,1656445230,Asthma,0.208,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACB,nAnAtmaja-SleShmavikAraH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC,sthAnaviSeSha-kupitakaPaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.175,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC,sthAnaviSeSha-kupitakaPaH,icd11-biomed,761947693,Essential hypertension,0.160,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC,sthAnaviSeSha-kupitakaPaH,icd11-biomed,40398753,Acute appendicitis,0.120,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-1,tvak-sthitakaPakopaH,icd11-biomed,1656445230,Asthma,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-1,tvak-sthitakaPakopaH,icd11-biomed,915343154,Fever of other or unknown origin,0.156,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-1,tvak-sthitakaPakopaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-5,asthisthitakaPakopaH,icd11-biomed,1656445230,Asthma,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-5,asthisthitakaPakopaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-5,asthisthitakaPakopaH,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-6,majjAsthitakaPakopaH,icd11-biomed,1656445230,Asthma,0.250,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-6,majjAsthitakaPakopaH,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-6,majjAsthitakaPakopaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-8,sirAsthitakaPakopaH,icd11-biomed,1656445230,Asthma,0.263,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-8,sirAsthitakaPakopaH,icd11-biomed,915343154,Fever of other or unknown origin,0.156,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-8,sirAsthitakaPakopaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-9,snAyusthitakaPakopaH,icd11-biomed,1656445230,Asthma,0.250,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-9,snAyusthitakaPakopaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-9,snAyusthitakaPakopaH,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-10,koShThasthakaPakopaH,icd11-biomed,1656445230,Asthma,0.200,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-10,koShThasthakaPakopaH,icd11-biomed,915343154,Fever of other or unknown origin,0.125,related
ayurveda-to-icd11-biomed,namaste-ayurveda,ACC-10,koShThasthakaPakopaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AC-1,sAmakaPaH,icd11-biomed,1656445230,Asthma,0.222,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AC-1,sAmakaPaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.100,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AC-1,sAmakaPaH,icd11-biomed,761947693,Essential hypertension,0.091,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AC-2,nirAmakaPaH,icd11-biomed,1656445230,Asthma,0.182,related
ayurveda-to-icd11-biomed,namaste-ayurveda,AC-2,nirAmakaPaH,icd11-biomed,1435254666,Certain infectious or parasitic diseases,0.150,related
